True_vx,Pred_vx,Error_vx,True_vy,Pred_vy,Error_vy,True_omega,Pred_omega,Error_omega
-0.0043809074,0.09046146,0.09484237,0.26621863,0.24021222,-0.026006415,-0.45279303,-0.41786665,0.034926385
0.004658055,0.06602467,0.061366614,0.28014275,0.26516575,-0.014977008,-0.46616533,-0.4459017,0.020263642
0.009283205,0.07277295,0.06348974,0.28593087,0.28921068,0.0032798052,-0.46723682,-0.46686414,0.00037267804
-0.007000822,0.07223809,0.07923891,0.28397757,0.3007591,0.016781539,-0.46164602,-0.472663,-0.011016965
0.0056259227,0.053362854,0.04773693,0.28574246,0.29495972,0.009217262,-0.4673534,-0.46310824,0.004245162
-0.0010044011,0.076816484,0.07782088,0.2862261,0.29949668,0.013270587,-0.47218227,-0.4736536,-0.0014713407
0.0028164876,0.06324183,0.060425345,0.28121623,0.29882273,0.017606497,-0.46716973,-0.47734472,-0.01017499
0.0050719907,0.07099764,0.06592565,0.28135762,0.2906271,0.009269476,-0.4698235,-0.4701425,-0.00031900406
0.006624483,0.07329362,0.06666914,0.27841568,0.29275772,0.01434204,-0.4641084,-0.4742293,-0.0101208985
-0.004699975,0.07961975,0.084319726,0.27991036,0.28849885,0.008588493,-0.46375847,-0.46728417,-0.0035257041
0.004235842,0.058650184,0.054414343,0.2841671,0.28864345,0.0044763386,-0.4695943,-0.4633967,0.0061976016
0.008133591,0.075280055,0.067146465,0.282616,0.2982208,0.015604824,-0.46907136,-0.47668597,-0.0076146126
0.016551245,0.07733412,0.060782876,0.28103802,0.29587427,0.014836252,-0.46728083,-0.47499964,-0.0077188015
0.013359406,0.08686598,0.07350657,0.2807677,0.29222956,0.011461854,-0.46725985,-0.4720294,-0.004769534
0.013433634,0.081696086,0.06826245,0.27927575,0.29194173,0.012665987,-0.46596488,-0.4724394,-0.0064745247
0.001041383,0.08476153,0.08372015,0.27673486,0.29073045,0.013995588,-0.46128547,-0.4710162,-0.0097307265
0.0027944674,0.062424723,0.059630256,0.28330055,0.2838156,0.00051504374,-0.47267196,-0.4585905,0.014081448
0.011225776,0.06980162,0.058575846,0.2796456,0.29694942,0.017303824,-0.46574396,-0.4784975,-0.012753546
0.0068421704,0.07917422,0.07233205,0.2810174,0.2893003,0.0082829,-0.46601534,-0.46831384,-0.002298504
-0.0009193341,0.07595268,0.07687201,0.28209043,0.2918479,0.009757489,-0.46737745,-0.46947542,-0.0020979643
0.007835471,0.0675338,0.05969833,0.28092283,0.2944016,0.013478756,-0.46625537,-0.47216257,-0.0059072077
-0.00902662,0.07431283,0.083339445,0.28109288,0.2917919,0.010699004,-0.46816003,-0.4700838,-0.0019237697
0.004893065,0.0498358,0.044942737,0.28099427,0.29103783,0.010043561,-0.47003937,-0.46918923,0.00085014105
-0.00010286597,0.07129355,0.07139641,0.27579126,0.29099154,0.015200287,-0.4633069,-0.47288126,-0.009574354
0.0116901705,0.070811465,0.059121296,0.27631924,0.28144974,0.0051304996,-0.4642676,-0.46201962,0.0022479892
0.0038057682,0.08280269,0.07899692,0.2780914,0.28294954,0.004858136,-0.46721867,-0.46561894,0.0015997291
0.0018481095,0.07321608,0.07136797,0.27957526,0.28710282,0.00752756,-0.46888575,-0.4699803,-0.0010945499
0.0020396938,0.07217223,0.07013254,0.2837297,0.2896837,0.0059539974,-0.47460696,-0.4730976,0.0015093684
0.004352097,0.07328084,0.06892874,0.29314685,0.29118383,-0.0019630194,-0.48994127,-0.47282937,0.017111897
-0.004093654,0.08189087,0.08598453,0.30072606,0.3094488,0.008722752,-0.5043684,-0.49962404,0.0047443807
0.005342212,0.07602318,0.07068096,0.3097756,0.31830597,0.008530378,-0.5231959,-0.5122779,0.010918021
-0.013711835,0.08347549,0.097187325,0.30969712,0.33408913,0.024392009,-0.5190514,-0.53630674,-0.017255366
-0.005323268,0.055365697,0.060688965,0.32842997,0.33065155,0.0022215843,-0.52484405,-0.53044355,-0.0055994987
0.0034603258,0.07008188,0.06662156,0.3615258,0.3502717,-0.011254102,-0.5664872,-0.53505623,0.03143096
0.015881503,0.085031636,0.069150135,0.3808526,0.38546413,0.004611522,-0.5888508,-0.5786909,0.01015991
0.005040441,0.07727126,0.072230816,0.41338864,0.39765528,-0.015733361,-0.6161292,-0.6003705,0.015758693
0.024739204,0.081595644,0.05685644,0.43734676,0.42888477,-0.008461982,-0.64432156,-0.62327415,0.021047413
-0.007105421,0.11137096,0.118476376,0.46363828,0.4438974,-0.01974088,-0.6550253,-0.64759827,0.0074270368
-0.007869299,0.071088016,0.07895731,0.50182825,0.4690717,-0.032756567,-0.6590113,-0.6530925,0.005918801
-0.008023216,0.068963274,0.07698649,0.5498889,0.49671322,-0.053175688,-0.702351,-0.65452397,0.047827005
-0.0069595347,0.09057966,0.097539194,0.5531577,0.558026,0.0048683286,-0.7037692,-0.7054801,-0.0017108917
0.0010925983,0.088903315,0.08781072,0.5695425,0.56371784,-0.005824685,-0.7149484,-0.7056983,0.009250104
0.0021873754,0.09703596,0.09484858,0.5897362,0.5758017,-0.013934553,-0.73686594,-0.71190095,0.024964988
-0.021593332,0.087872654,0.10946599,0.6089245,0.6060122,-0.002912283,-0.72986364,-0.73562723,-0.0057635903
0.007841778,0.048869718,0.04102794,0.6450413,0.622413,-0.022628307,-0.7249731,-0.72600317,-0.0010300875
0.0058616106,0.07760293,0.07174132,0.65601724,0.66161114,0.005593896,-0.72437674,-0.72329533,0.0010814071
-0.0015959102,0.08233278,0.08392869,0.63870245,0.67245466,0.033752203,-0.72682244,-0.72276485,0.004057586
0.013473173,0.076722525,0.06324935,0.62720424,0.6562025,0.028998256,-0.73163044,-0.7299442,0.0016862154
0.017315492,0.09544658,0.07813109,0.63060576,0.6441398,0.013534069,-0.73963004,-0.7289704,0.010659635
0.006801561,0.09283147,0.08602991,0.62708163,0.6493443,0.022262692,-0.733786,-0.73563725,-0.0018512607
0.002024435,0.08222809,0.08020365,0.62967443,0.6460904,0.016415954,-0.7282586,-0.73152524,-0.0032666326
0.0061497283,0.076479524,0.07032979,0.6372307,0.6467248,0.009494126,-0.7301976,-0.72705877,0.0031388402
0.005255245,0.084635325,0.07938008,0.64969987,0.6527114,0.0030115247,-0.74506587,-0.7275457,0.01752019
0.00611496,0.077562295,0.071447335,0.65729403,0.6662667,0.008972645,-0.7324939,-0.7431084,-0.010614514
0.005740613,0.071310535,0.06556992,0.68291646,0.674976,-0.007940471,-0.71949154,-0.7336865,-0.014194965
0.02960644,0.07082033,0.041213892,0.7197647,0.69840115,-0.021363556,-0.74747217,-0.7212829,0.026189268
-0.0659237,0.07616356,0.14208725,0.7765457,0.72229683,-0.05424887,-0.79075515,-0.75485325,0.035901904
-0.1227115,-0.040289164,0.08242234,0.9086278,0.77492476,-0.13370305,-0.82992804,-0.81651926,0.01340878
-0.061792366,-0.08909235,-0.027299985,1.0331038,0.87290937,-0.16019446,-0.7897363,-0.83986914,-0.05013287
0.054721307,-0.0441588,-0.09888011,1.0284265,0.97433937,-0.054087162,-0.70052123,-0.7787167,-0.07819545
0.06459902,0.08394035,0.019341327,1.0932393,0.9799442,-0.11329508,-0.75781757,-0.6970463,0.060771286
0.0011964594,0.10402148,0.10282502,1.0579606,1.0419602,-0.01600039,-0.7829211,-0.74425745,0.038663626
-0.034326047,0.036277883,0.07060393,1.0702928,0.9977383,-0.07255453,-0.79379565,-0.7792749,0.014520764
-0.013112548,0.00056813704,0.013680685,1.0959352,1.0057398,-0.09019542,-0.7775181,-0.7836316,-0.006113529
0.005984139,0.020314833,0.014330694,1.1082909,1.0227975,-0.085493445,-0.7710613,-0.7529842,0.018077075
0.01962298,0.04831902,0.02869604,1.0998496,1.0381423,-0.06170726,-0.7746654,-0.7457454,0.028919995
0.0018390832,0.06338465,0.06154557,1.0928223,1.0333773,-0.059445024,-0.7880275,-0.74916995,0.03885758
-0.00046708388,0.038800344,0.03926743,1.0840665,1.0204439,-0.063622594,-0.7918515,-0.7659395,0.025912046
-0.014304462,0.033672266,0.04797673,1.0846055,1.0149182,-0.06968725,-0.78393155,-0.7714076,0.012523949
0.019391328,0.02130244,0.0019111112,1.093659,1.0152761,-0.07838297,-0.7809696,-0.76364297,0.017326653
0.017731983,0.058866847,0.041134864,1.0933784,1.023702,-0.0696764,-0.7775689,-0.7548093,0.022759557
0.009938032,0.058675207,0.048737176,1.093921,1.0240306,-0.06989038,-0.78435785,-0.75345105,0.030906796
-0.017935336,0.051361494,0.06929683,1.083439,1.0238024,-0.059636593,-0.7850036,-0.76043296,0.024570644
-0.020574309,0.015586504,0.03616081,1.0844636,1.009561,-0.07490265,-0.78891116,-0.7678304,0.021080792
-0.002951223,0.01595162,0.018902844,1.0815297,1.0144025,-0.06712723,-0.78550124,-0.7685897,0.016911566
0.004841112,0.044762604,0.039921492,1.0460261,1.0182104,-0.0278157,-0.75610185,-0.7599467,-0.0038448572
0.009970185,0.04863108,0.038660895,1.0809859,0.9889254,-0.09206051,-0.73560375,-0.7423638,-0.006760061
-0.017026808,0.059287027,0.07631384,1.0892259,1.0230248,-0.06620109,-0.6717832,-0.70473415,-0.032950938
0.017785104,0.0675852,0.049800098,1.074179,1.044446,-0.029733062,-0.64382166,-0.6444547,-0.00063306093
-0.03444831,0.11594317,0.15039149,1.0712203,1.0329595,-0.038260818,-0.64207816,-0.6189511,0.023127079
-0.01447733,0.043538343,0.058015674,1.08614,1.020922,-0.06521809,-0.6174454,-0.6193703,-0.0019248724
0.006418564,0.07738408,0.07096551,1.106155,1.0459367,-0.060218334,-0.60825217,-0.5916724,0.016579747
0.028953748,0.10757436,0.07862061,1.064982,1.0595764,-0.0054056644,-0.59474367,-0.57892716,0.01581651
-0.035202004,0.12487342,0.16007543,1.1007329,1.0313891,-0.069343805,-0.5943503,-0.5781813,0.016168952
-0.012914314,0.06527809,0.078192405,1.1045357,1.0595798,-0.04495585,-0.52967393,-0.5546947,-0.025020778
-0.007854062,0.074487574,0.082341634,1.1141853,1.0696591,-0.04452622,-0.50414217,-0.4970239,0.007118255
0.010150899,0.06917045,0.059019554,1.1343367,1.068642,-0.06569469,-0.51274234,-0.47379747,0.03894487
0.00813615,0.10575379,0.09761763,1.115992,1.0852638,-0.030728102,-0.5325514,-0.47826874,0.054282665
0.006201655,0.09265037,0.086448714,1.1115441,1.0665957,-0.04494846,-0.54673564,-0.49963227,0.047103375
0.0080326805,0.0945543,0.08652162,1.0914075,1.0655302,-0.025877357,-0.5373413,-0.5126077,0.024733603
0.0007568938,0.08594504,0.08518814,1.1143258,1.0552473,-0.059078455,-0.4981026,-0.5055225,-0.007419884
0.0090594785,0.09796287,0.08890339,1.1435956,1.0796723,-0.06392324,-0.4502293,-0.46513098,-0.014901698
-0.0020090002,0.10890591,0.11091491,1.1464577,1.10246,-0.043997645,-0.42971155,-0.42970997,1.5795231e-06
-0.020881012,0.09921704,0.120098054,1.1554723,1.1028868,-0.052585483,-0.42701575,-0.4162606,0.0107551515
-0.0015753093,0.08040341,0.081978716,1.152353,1.1040019,-0.04835117,-0.4475953,-0.41314617,0.03444913
-0.0020934897,0.10226343,0.104356915,1.1403685,1.1048623,-0.03550613,-0.44947252,-0.42991135,0.019561172
0.006051094,0.091766305,0.08571521,1.1493735,1.0954098,-0.05396378,-0.45350385,-0.4288874,0.02461645
0.013083828,0.1032824,0.09019857,1.1348946,1.101826,-0.033068657,-0.44025677,-0.431779,0.008477777
0.009809398,0.09984111,0.09003171,1.1451378,1.0907083,-0.05442953,-0.4402281,-0.42082238,0.019405723
0.017902255,0.10124717,0.083344914,1.15532,1.0957824,-0.05953765,-0.4477491,-0.42010546,0.02764365
-0.009393214,0.09692455,0.106317766,1.1248616,1.0968574,-0.02800417,-0.44013375,-0.4237659,0.016367853
-0.031944513,0.057040725,0.088985234,1.2689333,1.0787154,-0.19021785,-0.3854988,-0.43413335,-0.04863456
-0.0075275595,0.10827794,0.1158055,1.308209,1.2158716,-0.09233737,-0.19202463,-0.36235487,-0.17033024
0.029311808,0.014095739,-0.015216068,1.3681794,1.2057459,-0.1624335,-0.14536028,-0.1770781,-0.031717822
0.004697532,0.013575233,0.0088777,1.3517057,1.2562479,-0.09545779,-0.23144971,-0.1699472,0.0615025
-0.0126146255,0.050253384,0.06286801,1.2882631,1.2492427,-0.03902042,-0.28669322,-0.2441741,0.042519122
0.023187447,0.0774602,0.054272752,1.3405992,1.2156022,-0.12499702,-0.2912997,-0.2757274,0.0155723095
-0.07172845,0.12875013,0.20047858,1.365301,1.2511822,-0.114118814,-0.23129915,-0.29006815,-0.058769003
-0.058191657,-0.0071093063,0.05108235,1.4067426,1.271588,-0.1351546,-0.17621581,-0.21112405,-0.034908235
-0.016797327,-0.023332901,-0.006535575,1.4302028,1.2980393,-0.13216352,-0.15472244,-0.17606838,-0.021345943
0.04124392,-0.007897346,-0.049141265,1.4445634,1.309589,-0.13497436,-0.17386375,-0.16365416,0.01020959
0.0024160263,0.070157,0.06774097,1.4196029,1.3211837,-0.09841919,-0.19665988,-0.20621905,-0.009559169
-0.01805647,0.045086812,0.06314328,1.4189749,1.3108959,-0.10807896,-0.20491546,-0.2199436,-0.015028134
-0.036237538,0.040647782,0.07688532,1.4324007,1.3106567,-0.12174404,-0.19566935,-0.2246041,-0.028934747
-0.024736889,0.015113232,0.03985012,1.4335012,1.3169658,-0.116535425,-0.17906375,-0.2075292,-0.02846545
0.0070760814,0.0024436791,-0.004632402,1.4430456,1.3130714,-0.12997425,-0.1807913,-0.18849987,-0.0077085644
0.042348556,0.03792222,-0.004426338,1.4439169,1.3180424,-0.12587452,-0.19218457,-0.19768955,-0.0055049807
0.011817169,0.098094806,0.086277634,1.4210571,1.3204185,-0.10063863,-0.20023674,-0.22062974,-0.020392999
0.019009214,0.058735114,0.0397259,1.4237807,1.3061954,-0.1175853,-0.20117104,-0.22241007,-0.021239027
-0.021296673,0.07306442,0.09436109,1.4238969,1.3108118,-0.11308515,-0.1945394,-0.22458306,-0.030043662
-0.014024361,0.01822951,0.032253873,1.4259368,1.3084676,-0.11746919,-0.18642434,-0.20416716,-0.017742813
-0.019733712,0.03048806,0.05022177,1.4252671,1.3161749,-0.109092236,-0.19027717,-0.20455565,-0.0142784715
0.004116055,0.018323665,0.014207611,1.4178531,1.3110495,-0.106803656,-0.19591033,-0.20781782,-0.011907488
-0.00022151646,0.046522442,0.04674396,1.4129189,1.3082325,-0.10468638,-0.1973882,-0.21787988,-0.020491675
-0.014933544,0.036389526,0.05132307,1.4239995,1.3014697,-0.122529864,-0.19841285,-0.21178213,-0.013369277
-0.005946144,0.021632306,0.02757845,1.4332209,1.3106039,-0.12261701,-0.19800872,-0.21183813,-0.01382941
-0.008210751,0.040375646,0.0485864,1.4286587,1.3147485,-0.1139102,-0.20018622,-0.21582298,-0.015636757
-0.012015465,0.03620399,0.048219457,1.4234664,1.3094027,-0.11406374,-0.20002167,-0.21304482,-0.013023153
0.01739346,0.028551923,0.011158463,1.4439205,1.3047724,-0.13914812,-0.20512226,-0.21022604,-0.005103782
-0.11294291,0.024763519,0.13770643,1.38094,1.3148103,-0.066129684,-0.19896999,-0.20023724,-0.0012672544
-0.14087707,-0.06518839,0.075688675,1.5201787,1.303095,-0.2170837,-0.09450799,-0.18621626,-0.09170827
-0.3703734,-0.14018108,0.23019232,1.5587946,1.4671576,-0.091637015,0.18980235,-0.08925539,-0.27905774
-0.51842827,-0.33474776,0.1836805,1.4856939,1.5056716,0.019977689,0.28348717,0.24050036,-0.04298681
-0.5697483,-0.46036294,0.10938534,1.5361725,1.4130033,-0.123169184,0.21978083,0.3172766,0.097495764
-0.51642895,-0.4768295,0.03959945,1.5086931,1.4751173,-0.033575773,0.11601329,0.275567,0.1595537
-0.45460504,-0.4103743,0.04423073,1.5089915,1.4286255,-0.080366015,0.10105566,0.17195222,0.07089656
-0.44694707,-0.35914943,0.08779764,1.512078,1.4427469,-0.06933117,0.15685667,0.16548422,0.008627549
-0.4746168,-0.37235537,0.102261424,1.5041366,1.4479018,-0.056234717,0.19696493,0.21860495,0.021640018
-0.4899148,-0.4051685,0.0847463,1.5296768,1.4361326,-0.093544245,0.2050992,0.2474003,0.042301103
-0.48167565,-0.41970375,0.061971903,1.5216427,1.4620044,-0.05963826,0.19028842,0.26306328,0.07277486
-0.47260383,-0.4108704,0.061733425,1.5147961,1.4618706,-0.052925587,0.19013292,0.24934366,0.059210747
-0.4913893,-0.40449318,0.08689612,1.507491,1.4538006,-0.053690434,0.22331104,0.24541134,0.0221003
-0.49338534,-0.42594203,0.06744331,1.5071574,1.4494994,-0.057658076,0.25637376,0.27449942,0.018125653
-0.4966831,-0.4417016,0.0549815,1.5059941,1.4602046,-0.04578948,0.26824346,0.30951673,0.041273266
-0.54961026,-0.4578019,0.09180835,1.4719203,1.45038,-0.021540284,0.26512498,0.3191298,0.05400482
-0.548153,-0.56283456,-0.014681578,1.2473152,1.4323252,0.18501008,0.22660543,0.32218552,0.095580086
-0.72546965,-0.46244112,0.26302853,1.337647,1.2513281,-0.08631885,0.37925324,0.28586897,-0.093384266
-0.9583182,-0.7034422,0.25487596,1.2898248,1.4326771,0.1428523,0.6432972,0.46266815,-0.18062904
-0.98478884,-0.85680366,0.12798518,1.1551669,1.3309295,0.17576265,0.71224916,0.60386026,-0.1083889
-1.0393258,-0.76978743,0.2695384,1.3154973,1.2041496,-0.111347675,0.69696504,0.6276723,-0.069292724
-0.85879177,-0.78281575,0.075976014,1.255132,1.3345779,0.07944596,0.5522752,0.60803175,0.05575657
-0.86196804,-0.7164461,0.14552194,1.303854,1.273527,-0.030326962,0.5887235,0.5571836,-0.031539857
-0.9260706,-0.72057843,0.20549214,1.2546877,1.3395985,0.08491087,0.655925,0.5943239,-0.061601102
-0.9193583,-0.7600484,0.15930992,1.2542714,1.3008932,0.0466218,0.7400404,0.6245671,-0.11547333
-1.0286939,-0.72401893,0.30467498,1.3045764,1.2747324,-0.029844046,0.7792223,0.69319373,-0.086028576
-0.967279,-0.77529824,0.19198078,1.3301909,1.3441012,0.013910294,0.89059407,0.73779994,-0.15279412
-1.0915884,-0.7645972,0.3269912,1.4214532,1.3217415,-0.099711776,1.1578751,0.8757873,-0.28208774
-1.1468203,-0.8367676,0.3100527,1.3445328,1.4126215,0.06808865,1.377256,1.0748143,-0.30244172
-1.0762049,-0.9554638,0.12074107,1.2239321,1.3229787,0.09904659,1.5143596,1.2616979,-0.2526617
-1.070992,-0.86692995,0.20406204,1.2475039,1.1498423,-0.097661614,1.5562705,1.3694952,-0.18677533
-1.0648541,-0.8176375,0.24721664,1.2630914,1.2068604,-0.056231022,1.4818418,1.3956636,-0.08617818
-1.1093609,-0.791716,0.31764495,1.295861,1.1854569,-0.110404134,1.5648735,1.410999,-0.15387452
-1.1714991,-0.8605877,0.31091142,1.2531207,1.2584476,0.0053269863,1.8252234,1.4962918,-0.3289317
-1.0414944,-0.88127893,0.16021544,1.1294982,1.2142847,0.084786415,1.9959615,1.6791754,-0.31678617
-1.0297012,-0.67793643,0.3517648,1.067393,1.0724138,0.005020857,1.9918499,1.8105898,-0.18126011
-1.0167294,-0.61327964,0.4034497,1.1027187,1.048297,-0.054421663,1.9573537,1.8368636,-0.120490074
-0.9980106,-0.6019178,0.39609277,1.1161001,1.0603828,-0.05571723,1.9781752,1.8183614,-0.15981376
-1.0280077,-0.4981341,0.5298736,1.0192026,1.0807049,0.061502337,2.1385767,1.9249873,-0.21358943
-1.077091,-0.538181,0.53891,0.893088,1.016273,0.12318504,2.342985,2.0087197,-0.33426523
-1.0448691,-0.6837246,0.36114448,0.853826,0.8455216,-0.0083043575,2.4085202,2.14392,-0.26460028
-1.055212,-0.58430284,0.47090918,0.8831062,0.8084422,-0.074664,2.3474166,2.2144878,-0.13292885
-0.9060918,-0.53387594,0.37221587,0.88978547,0.85540485,-0.034380615,2.3613071,2.1860404,-0.17526674
-0.8398863,-0.2370202,0.6028661,0.88701785,0.9637559,0.07673806,2.5999043,2.3228884,-0.27701592
-0.75209594,-0.2299855,0.52211046,0.6879367,0.96972334,0.28178662,2.6581712,2.550669,-0.10750222
-0.66001445,-0.4030725,0.25694194,0.28618062,0.71437097,0.42819035,2.8448436,2.4958682,-0.34897542
-0.49148515,-0.6532394,-0.16175428,-0.007805071,0.29098722,0.2987923,3.1105597,2.595908,-0.5146518
-0.55380976,-0.76575136,-0.2119416,-0.15120871,0.0671196,0.21832831,3.1740668,2.8427205,-0.33134627
0.004301977,-0.9181205,-0.92242247,-0.022340735,-0.14328954,-0.1209488,0.16961621,2.8898406,2.7202244
-0.030090593,0.0625569,0.09264749,-0.11415263,-0.020786965,0.09336567,0.8958498,0.15699822,-0.7388516
-0.2692973,0.015575581,0.2848729,-0.2839853,-0.043884438,0.24010085,2.1112463,1.1345171,-0.9767293
-0.36900634,-0.28619534,0.082811,-0.40208098,-0.25423875,0.14784223,2.5895145,2.1219068,-0.46760774
-0.35907626,-0.51460034,-0.15552408,-0.54718155,-0.40619826,0.14098328,2.7174308,2.4012578,-0.31617308
-0.40770036,-0.5647991,-0.15709871,-0.6397702,-0.5817856,0.05798459,2.8481495,2.42366,-0.4244895
-0.4750962,-0.62156475,-0.14646855,-0.57730985,-0.6981361,-0.120826244,2.5331352,2.5361907,0.0030555725
-0.25335583,-0.13869688,0.11465895,-0.13489142,-0.680663,-0.5457716,0.49634868,2.3946555,1.8983068
-0.2259047,-0.20747918,0.018425524,-0.21760598,-0.122801386,0.09480459,0.7488386,0.54012656,-0.20871204
-0.32499588,-0.27532864,0.04966724,-0.3805069,-0.19089396,0.18961294,1.3340775,0.84207577,-0.4920017
-0.030463278,-0.20251185,-0.17204857,-0.6356266,-0.37934688,0.25627974,1.7040687,1.4353621,-0.26870656
-0.051909633,-0.0058290395,0.046080593,-1.164499,-0.6370994,0.52739966,2.199955,1.6815052,-0.5184498
-0.13787265,0.079526655,0.2173993,-1.3288372,-1.0834597,0.24537742,2.2269444,2.0320597,-0.19488478
-0.138391,0.08514312,0.22353412,-1.2782801,-1.253903,0.024377108,2.2201455,2.063968,-0.15617752
-0.23063108,-0.0062135677,0.22441752,-0.23852848,-1.1889502,-0.9504217,0.4404602,2.036295,1.5958347
-0.14735146,-0.13844946,0.008901998,-0.33571184,-0.2210026,0.11470924,0.60922325,0.46482623,-0.14439702
-0.30889732,-0.11976082,0.1891365,-0.6880376,-0.3660265,0.32201108,1.212416,0.60765404,-0.604762
0.035113994,-0.07501508,-0.11012907,-1.0534544,-0.7792835,0.27417088,1.7640266,1.2574888,-0.5065378
0.30270466,0.18563867,-0.117065996,-1.2830268,-0.99473655,0.28829026,1.9081415,1.6915125,-0.21662903
0.5022205,0.2715982,-0.23062232,-1.4777383,-1.159544,0.31819427,1.9745224,1.7579905,-0.21653187
0.78141624,0.4213571,-0.36005914,-1.3931352,-1.3037058,0.08942938,1.7705152,1.8227857,0.05227053
-0.15327184,0.8647359,1.0180078,-0.33736736,-1.2141175,-0.8767502,0.38499513,1.7089325,1.3239374
-0.03316693,-0.03496834,-0.0018014088,-0.4224926,-0.33130822,0.09118438,0.4904391,0.40562245,-0.084816635
0.035213545,-0.026383199,-0.061596744,-0.21649833,-0.45291385,-0.23641552,0.24080707,0.56879914,0.32799208
-0.023078859,0.11500653,0.1380854,-0.21331513,-0.20088936,0.012425765,0.17147756,0.2530145,0.08153695
-0.03550884,0.085889526,0.12139837,-0.19778635,-0.19012298,0.007663369,0.087973095,0.18293266,0.094959565
-0.03311173,-0.06470127,-0.031589538,-0.041225284,-0.12594472,-0.084719434,0.0057652374,0.092899784,0.08713455
0.049485136,-0.037781037,-0.08726618,-0.0960983,-0.015419906,0.08067839,0.01836705,0.0003882028,-0.017978847
-0.07174447,0.081008114,0.15275258,-0.0016394142,-0.059531048,-0.057891633,0.00096629147,0.0020963317,0.0011300403
-0.02037488,0.002066676,0.022441555,-0.04646176,-0.016847197,0.029614564,0.020259602,-0.022723118,-0.04298272
0.02629431,0.04677867,0.020484362,-0.031281866,-0.03765517,-0.006373305,0.012718124,0.014818114,0.00209999
0.0075367396,0.038287517,0.030750778,-0.059825987,-0.01880643,0.04101956,0.020381738,0.010627046,-0.009754691
-0.01354768,0.043169715,0.056717396,-0.035131242,-0.038452644,-0.0033214018,0.0113659315,0.014576438,0.0032105064
-0.023342118,0.0193451,0.042687215,-0.039715163,-0.02694878,0.012766384,0.013930189,-0.0005889071,-0.014519096
0.00075426,0.028113645,0.027359385,0.0011772523,-0.02923676,-0.030414011,-0.0004253063,0.004114939,0.004540245
-0.005574591,0.033605654,0.039180245,0.007928436,-0.006514926,-0.014443362,-0.0029201957,-0.012424907,-0.009504711
-0.00076620234,0.029688025,0.030454228,0.004410528,-0.0029519384,-0.0073624663,-0.0016064077,-0.015346033,-0.013739625
-0.0036830376,0.03154492,0.035227958,0.0033905029,-0.002937615,-0.006328118,-0.0012062585,-0.0119494805,-0.010743222
0.007709023,0.02892725,0.021218227,0.004432834,-0.003516293,-0.007949127,-0.0015437779,-0.01311708,-0.011573302
0.0013569971,0.03319323,0.031836234,0.0011790395,-0.0038897416,-0.005068781,-0.00042033757,-0.014388821,-0.013968484
0.0015431647,0.030656246,0.029113082,0.0013258716,-0.006005715,-0.0073315864,-0.00047440446,-0.012670539,-0.012196135
0.0013335464,0.031169964,0.029836418,0.0010306705,-0.0057855495,-0.00681622,-0.0003705642,-0.012782258,-0.012411694
0.001141802,0.03263796,0.03149616,0.0011780709,-0.0063934196,-0.0075714905,-0.00042304993,-0.012205208,-0.011782158
0.0007620272,0.032128844,0.031366818,0.0005889546,-0.006151341,-0.0067402953,-0.00021175113,-0.012177409,-0.011965658
0.05937275,0.040229503,-0.019143246,0.00063132326,-0.016190749,-0.016822072,0.00032071662,-0.007314932,-0.007635649
0.05914557,0.08174258,0.022597007,-0.00862198,-0.009229573,-0.000607593,0.0059636603,-0.004887941,-0.010851601
0.0075938595,0.044305004,0.036711145,-0.03812046,-0.018262863,0.019857597,0.026023176,-0.007982346,-0.034005523
-0.020971097,0.033791542,0.05476264,-0.052702166,-0.03993148,0.012770686,0.044534408,-0.0014736303,-0.04600804
-0.00078053353,0.0356914,0.036471933,-0.030010108,-0.044914972,-0.014904864,0.026528744,0.024485953,-0.0020427909
0.39467254,0.035455555,-0.359217,-0.35190552,-0.02789674,0.3240088,0.31933987,0.012420883,-0.30691898
0.45851767,0.45341253,-0.005105138,-0.4080418,-0.32738283,0.08065897,0.36019272,0.28783464,-0.07235807
1.0939518,0.53125525,-0.5626966,-0.39563823,-0.37296605,0.022672176,0.43774647,0.32563016,-0.11211631
1.1333059,1.1723515,0.039045572,-0.32724524,-0.39258507,-0.06533983,0.34765157,0.40585235,0.058200777
1.2209555,1.2751632,0.054207683,-0.3712891,-0.3620329,0.009256214,0.3341206,0.35238194,0.018261343
1.2953324,1.2718053,-0.023527145,-0.4004795,-0.3788692,0.02161029,0.37395054,0.32057583,-0.053374708
1.1977159,1.3016193,0.10390341,-0.41453466,-0.38505816,0.029476494,0.38197175,0.34679583,-0.03517592
1.1962364,1.2471179,0.050881505,-0.42187563,-0.4042515,0.01762414,0.40182817,0.3515154,-0.050312757
1.2979234,1.2692935,-0.028629899,-0.4116906,-0.4085449,0.0031456947,0.41539297,0.3762355,-0.03915745
1.3773757,1.4100972,0.03272152,-0.40592685,-0.39630732,0.009619534,0.43997538,0.41049597,-0.029479414
1.4999387,1.4508373,-0.049101472,-0.4151545,-0.38240477,0.032749712,0.44891617,0.41342023,-0.035495937
1.6420668,1.5114696,-0.13059723,-0.3856348,-0.37265778,0.012977034,0.4528124,0.4083331,-0.04447931
1.7702273,1.6643987,-0.10582864,-0.3762358,-0.37265554,0.0035802722,0.44059643,0.41434017,-0.026256263
